customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,ServiceCount,InternetScore,AvgServiceUsageScore,Churn
7233-IOQNP,Female,0,Yes,No,43,0,No phone service,DSL,1,0,0,1,0,0,Month-to-month,No,Bank transfer (automatic),34.0,1505.35,2,20,6.555117001684178,No
2834-JKOOW,Female,0,No,No,15,0,No phone service,DSL,1,1,1,1,0,0,One year,No,Mailed check,45.9,693.45,4,20,6.464257297397243,No
2754-VDLTR,Male,0,No,Yes,10,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,No,Electronic check,,930.4,3,40,,Yes
2400-FEQME,Male,0,Yes,Yes,55,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,20.5,1177.95,1,0,4.701863445323232,No
3190-XFANI,Male,0,No,Yes,49,1,Yes,Fiber optic,0,0,0,1,1,1,One year,Yes,Bank transfer (automatic),,5069.65,4,40,,Yes
7551-DACSP,Male,0,Yes,Yes,6,1,No,DSL,0,1,1,0,0,0,Month-to-month,Yes,Mailed check,55.3,324.25,3,20,15.68486955248773,Yes
4957-SREEC,Male,0,Yes,Yes,70,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),20.35,1458.1,1,0,8.780823843464141,No
7235-NXZCP,Male,1,No,No,2,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,74.85,156.4,1,40,21.518916912719302,Yes
0230-UBYPQ,Male,1,Yes,No,63,0,No phone service,DSL,1,0,0,1,0,0,One year,No,Bank transfer (automatic),36.1,2298.9,2,20,10.371613637515335,No
4923-ADWXJ,Female,0,No,No,25,1,No,DSL,0,1,0,1,0,1,Month-to-month,Yes,Bank transfer (automatic),65.8,1679.65,4,20,18.735040737171023,No
1763-KUAAW,Female,1,No,No,18,1,No,No,0,0,0,0,0,0,One year,No,Bank transfer (automatic),20.35,369.6,1,0,0.6532091304545449,No
1104-TNLZA,Male,1,Yes,No,28,1,Yes,Fiber optic,0,1,0,1,1,1,Month-to-month,Yes,Electronic check,105.8,2998,5,40,26.810970702755988,No
5195-KPUNQ,Female,1,No,No,53,1,No,Fiber optic,1,1,0,1,0,1,One year,Yes,Mailed check,96.75,5206.55,5,40,16.50192307419225,No
0520-FDVVT,Male,0,No,No,35,1,No,Fiber optic,0,1,1,0,1,1,One year,Yes,Bank transfer (automatic),102.35,3626.1,5,40,29.18246356447805,Yes
3439-GVUSX,Male,0,No,No,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,No,Mailed check,24.4,24.4,0,20,11.179247218957977,No
1444-VVSGW,Male,0,Yes,No,70,1,Yes,Fiber optic,1,1,1,1,1,1,One year,No,Credit card (automatic),115.65,7968.85,7,40,31.756663461315423,Yes
5712-PTIWW,Male,0,No,No,2,1,No,Fiber optic,0,0,1,1,0,0,Month-to-month,Yes,Electronic check,79.85,152.45,3,40,26.862457153605185,Yes
5949-HGVJL,Female,0,Yes,No,26,1,No,DSL,0,1,0,1,1,1,Month-to-month,Yes,Electronic check,73.05,1959.5,5,20,17.948227488451078,No
5203-XEHAX,Female,0,No,No,34,1,No,DSL,1,1,0,0,0,1,One year,No,Electronic check,64.35,2053.05,4,20,21.021750105500512,No
1635-HDGFT,Female,0,No,Yes,19,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,20.5,398.55,1,0,4.67566789639626,No
3315-TOTBP,Male,0,No,No,15,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,76.0,1130.85,1,40,16.13962183759035,Yes
8050-XGRVL,Female,0,Yes,Yes,62,1,No,DSL,1,0,1,0,0,0,One year,No,Credit card (automatic),54.75,3425.35,3,20,12.783282341206018,No
6661-HBGWL,Female,1,No,No,42,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,5,40,23.856696760764763,Yes
1518-VOWAV,Female,0,No,No,9,1,No,DSL,1,1,0,0,1,1,Month-to-month,Yes,Electronic check,74.65,703.55,5,20,24.115636464719614,Yes
9828-QHFBK,Male,0,No,No,24,1,No,DSL,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,,1275.7,2,20,,No
3908-MKIMJ,Male,1,Yes,No,68,0,No phone service,DSL,1,1,1,0,0,0,Two year,Yes,Electronic check,41.95,2965.75,3,20,9.893160054264985,No
5012-YSPJJ,Male,0,Yes,Yes,31,1,No,DSL,0,0,1,1,0,0,Month-to-month,No,Mailed check,,1647,3,20,,No
5909-ECHUI,Female,0,No,No,1,1,No,DSL,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,56.25,56.25,2,20,4.215056487097126,Yes
1309-BXVOQ,Male,0,Yes,No,21,1,Yes,Fiber optic,0,0,1,1,1,1,Month-to-month,Yes,Electronic check,106.1,2249.95,5,40,33.39995529481143,Yes
6728-VOIFY,Female,0,Yes,No,63,1,No,Fiber optic,0,1,0,0,1,1,One year,Yes,Electronic check,96.0,6109.75,4,40,28.58755738637181,No
9317-WZPGV,Female,1,No,No,2,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Bank transfer (automatic),,159.4,2,40,,Yes
4891-NLUBA,Female,0,Yes,Yes,61,0,No phone service,DSL,0,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),61.45,3751.15,5,20,16.10700028951368,No
2856-HYAPG,Female,0,No,No,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Electronic check,68.65,68.65,1,40,13.197377998705214,Yes
8969-PRHFK,Male,0,No,No,18,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,19.65,411.25,1,0,0.0,No
0661-KQHNK,Female,0,Yes,Yes,6,1,No,No,0,0,0,0,0,0,One year,No,Credit card (automatic),19.0,105.5,1,0,4.89341132331498,No
8709-KRDVL,Female,0,No,No,33,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,100.0,3320.6,4,40,20.003823789953493,No
4488-PSYCG,Male,0,No,No,16,1,No,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),20.25,327.45,1,0,0.0,Yes
1427-VERSM,Female,0,Yes,No,56,1,No,Fiber optic,0,0,1,1,1,1,Month-to-month,Yes,Electronic check,98.7,5669.5,5,40,20.872090317412148,No
9801-NOSHQ,Male,0,No,Yes,23,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,19.8,465.45,1,0,2.8148077342008673,No
6339-YPSAH,Male,0,No,No,9,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,Yes,Electronic check,73.8,704.3,2,40,20.679874720244335,No
3621-CEOVK,Female,1,Yes,No,14,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,100.2,1369.8,4,40,27.54892166091578,Yes
6906-ANDWJ,Male,0,Yes,Yes,15,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,1,40,17.44501941071614,Yes
2159-TURXX,Male,0,No,No,5,1,No,No,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),20.05,95.55,1,0,0.0,No
1548-FEHVL,Male,0,Yes,No,61,1,Yes,Fiber optic,1,1,0,0,1,1,Month-to-month,Yes,Electronic check,106.2,6375.2,5,40,28.45401442839362,No
3795-CAWEX,Male,0,Yes,Yes,70,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),116.55,8152.3,7,40,37.09572675222936,No
6215-NQCPY,Male,0,No,No,15,1,Yes,Fiber optic,1,0,0,0,1,1,Month-to-month,Yes,Electronic check,99.7,1566.75,4,40,22.24382940225185,No
5647-URDKA,Male,0,Yes,Yes,8,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,19.7,130.25,1,0,2.0313486893960198,No
2229-DPMBI,Female,0,Yes,Yes,8,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,19.5,162.15,1,0,1.8018408378012654,No
9626-WEQRM,Female,0,No,No,4,0,No phone service,DSL,1,0,0,0,0,0,Month-to-month,Yes,Mailed check,29.15,110.05,1,20,19.838438536385357,No
2188-SXWVT,Female,0,No,No,34,1,No,DSL,1,1,0,0,0,0,One year,No,Mailed check,55.0,1885.15,3,20,13.130350593369723,No
6258-PVZWJ,Male,0,Yes,No,68,1,Yes,DSL,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),90.8,6302.85,7,20,27.955148067119655,No
1094-BKOSX,Female,0,Yes,Yes,45,0,No phone service,DSL,0,1,1,1,0,1,One year,No,Bank transfer (automatic),51.0,2264.5,4,20,15.115691107717785,No
6969-MVBAI,Female,1,No,No,9,1,Yes,Fiber optic,0,0,1,0,1,0,Month-to-month,Yes,Electronic check,90.1,816.8,3,40,27.953825821713462,No
2978-XXSOG,Female,0,No,No,22,1,Yes,DSL,1,0,0,1,0,0,Month-to-month,Yes,Mailed check,59.05,1253.5,3,20,15.31596183691687,No
2342-CKIAO,Female,0,No,No,2,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.3,41.2,1,0,5.2695466227294965,No
6953-PBDIN,Male,0,Yes,No,70,1,Yes,DSL,0,1,1,1,1,0,Two year,No,Bank transfer (automatic),72.95,5265.55,5,20,16.594229107118117,No
3898-BSJYF,Female,0,No,Yes,10,1,Yes,DSL,1,0,1,1,0,1,One year,No,Credit card (automatic),73.55,693.3,5,20,23.610726752161533,No
3938-YFPXD,Male,0,No,No,72,1,Yes,DSL,1,0,1,1,1,1,Two year,No,Credit card (automatic),84.3,5997.1,6,20,17.69446674770362,No
7696-AMHOD,Female,0,Yes,Yes,49,1,No,DSL,0,1,1,0,1,1,One year,No,Credit card (automatic),78.0,3824.2,5,20,18.079513253371005,No
2453-SAFNS,Female,1,No,No,54,1,Yes,DSL,0,1,0,1,1,0,One year,No,Mailed check,72.1,3886.05,4,20,17.38893212667951,No
9558-IHEZX,Female,0,No,No,71,1,Yes,Fiber optic,1,1,1,0,1,1,Two year,Yes,Credit card (automatic),106.75,7283.25,6,40,22.699846646649863,No
9617-UDPEU,Female,0,No,No,22,1,No,No,0,0,0,0,0,0,One year,Yes,Mailed check,19.25,412.55,1,0,0.9547484195934097,No
6340-DACFT,Female,0,Yes,Yes,50,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),20.55,1070.25,1,0,3.8755274912495308,No
4955-VCWBI,Female,0,Yes,Yes,43,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,,817.95,1,0,,No
6813-GZQCG,Female,0,Yes,Yes,45,1,Yes,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),24.65,1171.3,1,0,0.0,No
7426-GSWPO,Male,1,No,No,64,1,Yes,Fiber optic,1,1,0,0,1,1,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,5,40,33.83692384240609,No
3389-KTRXV,Female,0,Yes,Yes,23,1,Yes,No,0,0,0,0,0,0,Two year,No,Mailed check,23.85,625.65,1,0,0.0,No
3118-UHVVQ,Female,0,Yes,No,68,1,Yes,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),25.8,1911.5,1,0,3.6140765594665165,No
1031-IIDEO,Female,0,No,No,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,70.85,70.85,1,40,20.222339049339865,Yes
5832-XKAES,Male,0,No,No,2,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),69.8,134.7,1,40,21.51710696981646,Yes
3205-MXZRA,Male,0,No,No,26,1,No,DSL,0,0,0,1,1,0,One year,No,Credit card (automatic),59.45,1507,3,20,11.680684488455253,No
4701-AHWMW,Male,0,Yes,No,55,0,No phone service,DSL,0,0,1,1,1,1,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,4,20,,Yes
8317-BVKSO,Male,0,No,No,14,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,20.05,299.3,1,0,0.0,No
5702-KVQRD,Male,0,Yes,No,71,1,No,DSL,1,0,1,1,1,1,Two year,Yes,Electronic check,82.55,5832.65,6,20,22.978690175231783,No
0083-PIVIK,Male,0,No,No,64,1,Yes,DSL,1,1,1,1,1,0,One year,No,Electronic check,81.25,5567.55,6,20,26.85286533678571,No
9210-IAHGH,Female,0,No,No,7,1,No,DSL,0,0,0,1,1,1,Month-to-month,Yes,Credit card (automatic),70.75,450.8,4,20,24.069037074352565,Yes
6169-PGNCD,Female,0,No,No,57,1,No,DSL,1,1,1,1,1,0,Two year,Yes,Credit card (automatic),74.3,4166.35,6,20,13.192106038578343,No
0023-XUOPT,Female,0,Yes,No,13,1,Yes,Fiber optic,0,1,1,0,1,0,Month-to-month,No,Electronic check,94.1,1215.6,4,40,23.13913956168159,Yes
4592-IWTJI,Female,0,Yes,Yes,3,0,No phone service,DSL,1,0,0,0,0,0,Month-to-month,No,Credit card (automatic),29.7,91.7,1,20,6.258441056393659,Yes
4909-JOUPP,Male,1,Yes,No,72,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,No,Credit card (automatic),109.7,7898.45,6,40,33.61137863812363,No
4657-FWVFY,Female,0,Yes,Yes,40,1,Yes,Fiber optic,0,1,1,0,1,0,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,4,40,21.83002070279573,No
2257-BOVXD,Male,0,Yes,No,14,1,Yes,DSL,0,0,0,1,1,0,Month-to-month,Yes,Credit card (automatic),66.6,979.5,3,20,16.330417015926947,No
7729-JTEEC,Male,0,Yes,Yes,2,1,No,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,44.5,90.05,1,20,5.933715356850931,No
7632-MNYOY,Male,1,No,No,66,1,Yes,Fiber optic,0,1,1,1,1,1,One year,No,Credit card (automatic),110.9,7432.05,6,40,21.25202550818645,Yes
6518-LGAOV,Female,0,Yes,No,38,1,Yes,Fiber optic,0,0,1,1,1,1,Month-to-month,Yes,Electronic check,105.0,4026.4,5,40,28.843231776544222,Yes
7242-QZLXF,Male,0,No,Yes,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,25.3,25.3,0,20,10.788632899530425,Yes
4576-CSAJH,Male,0,No,No,22,1,No,DSL,0,1,0,1,0,0,One year,Yes,Credit card (automatic),55.15,1193.05,3,20,5.849739014894464,Yes
1000-AJSLD,Male,0,No,No,1,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,20.1,20.1,1,0,1.7797432637045232,Yes
9696-RMYBA,Male,0,No,No,5,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Mailed check,80.1,398.55,2,40,20.95210000817113,No
8690-UPCZI,Male,0,Yes,Yes,29,1,Yes,DSL,1,0,0,1,1,0,One year,No,Bank transfer (automatic),69.05,1958.45,4,20,23.646928113942316,No
1062-LHZOD,Male,0,Yes,Yes,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,69.9,69.9,1,40,16.205172527983926,Yes
9770-LXDBK,Female,0,No,No,3,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.4,63.15,1,0,8.823005458570837,No
4086-WITJG,Male,0,Yes,Yes,71,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.7,1301.1,1,0,1.6417353740984082,No
8344-WFMFH,Male,0,No,Yes,9,1,No,DSL,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,,484.05,2,20,,No
9600-NAXZN,Male,0,No,No,43,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,101.4,4528,4,40,18.712971870778546,Yes
8822-KNBHV,Female,0,No,No,48,1,Yes,DSL,1,1,1,0,1,1,One year,Yes,Credit card (automatic),83.45,3887.85,6,20,21.773928424166158,No
8404-FYDIB,Male,0,No,No,26,1,Yes,Fiber optic,1,1,0,0,0,0,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,3,40,20.99290225702471,No
2791-SFVEW,Female,0,No,No,9,1,No,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),20.15,238.15,1,0,5.021232928008361,No
6457-USBER,Male,0,No,No,1,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,80.8,80.8,2,40,26.656853003113373,Yes
6762-NSODU,Female,0,Yes,Yes,46,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.4,958.15,1,0,2.796498116114018,No
4662-EKDPQ,Male,0,No,No,2,1,Yes,DSL,0,0,0,0,0,1,Month-to-month,No,Bank transfer (automatic),62.05,118.3,2,20,8.396581243366036,Yes
9248-OJYKK,Male,1,No,No,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,76.45,76.45,1,40,22.179608117613537,Yes
9888-ZCUMM,Male,0,Yes,Yes,64,0,No phone service,DSL,1,0,1,1,1,1,Two year,Yes,Bank transfer (automatic),60.05,3845.45,5,20,11.239220024542,No
3398-FSHON,Female,1,No,No,12,1,Yes,Fiber optic,0,1,0,0,1,0,Month-to-month,Yes,Electronic check,91.3,1094.5,3,40,16.956012870358116,Yes
3319-DWOEP,Male,1,Yes,No,6,1,No,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,95.75,573.75,4,40,24.456726779843528,Yes
1074-WVEVG,Female,0,Yes,No,59,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,20.35,1267,1,0,0.6842844449382559,No
9979-RGMZT,Female,0,No,No,7,1,No,Fiber optic,0,1,0,0,1,1,One year,Yes,Mailed check,94.05,633.45,4,40,25.679605078762737,No
6437-UDQJM,Female,1,Yes,No,72,1,Yes,DSL,1,1,1,0,1,1,Two year,Yes,Credit card (automatic),84.1,6129.65,6,20,22.599661108073793,No
1226-IENZN,Male,1,No,No,16,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,78.75,1218.25,2,40,15.99468420997197,No
2108-GLPQB,Male,0,Yes,No,25,1,Yes,DSL,0,0,1,0,0,0,Month-to-month,No,Credit card (automatic),55.55,1405.3,2,20,16.17192970584613,No
9259-PACGQ,Female,0,Yes,No,34,1,Yes,DSL,1,1,0,1,0,0,Month-to-month,No,Electronic check,,2274.9,4,20,,Yes
4415-IJZTP,Female,0,No,No,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,74.5,74.5,1,40,9.075209397550745,Yes
1465-VINDH,Female,0,Yes,Yes,10,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,5,40,19.31115763881704,Yes
5474-LAMUQ,Male,0,Yes,No,24,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,20.1,533.9,1,0,6.129974910843929,No
3468-DRVQJ,Female,0,Yes,Yes,10,1,Yes,DSL,1,1,0,0,1,0,One year,No,Electronic check,70.3,676.15,4,20,,No
1122-YJBCS,Male,0,Yes,No,69,1,No,DSL,1,1,0,0,0,0,One year,Yes,Credit card (automatic),53.65,3804.4,3,20,16.88016914480318,No
4990-ALDGW,Male,0,No,No,57,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,20.75,1118.8,1,0,0.0,No
4816-OKWNX,Male,0,Yes,Yes,50,1,No,Fiber optic,0,1,1,1,1,1,One year,Yes,Bank transfer (automatic),103.4,5236.4,6,40,31.26405897932956,No
3315-IKYZQ,Male,0,Yes,Yes,28,0,No phone service,DSL,1,0,1,1,1,0,One year,No,Mailed check,50.8,1386.8,4,20,20.941282994495737,No
2810-FTLEM,Female,0,No,No,16,1,No,DSL,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,50.15,762.25,2,20,17.188200012689016,Yes
4747-LCAQL,Male,0,No,No,25,1,No,DSL,1,1,0,1,1,1,Month-to-month,Yes,Mailed check,79.0,1902,6,20,23.016609221524906,No
3411-WLRSQ,Female,1,Yes,No,3,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,2,40,15.451654306524848,No
0898-XCGTF,Male,0,Yes,No,61,1,Yes,Fiber optic,0,0,0,0,1,1,One year,Yes,Bank transfer (automatic),96.5,5673.7,3,40,30.383786392365366,No
8006-PYCSW,Female,0,No,No,2,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.1,39.8,1,0,3.2816665383311103,No
8249-THVEC,Male,0,Yes,Yes,51,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,19.4,997.75,1,0,4.355951885244457,No
8722-PRFDV,Female,0,Yes,Yes,71,1,No,DSL,1,0,1,0,1,1,Two year,No,Credit card (automatic),77.55,5574.35,5,20,21.50416773989105,No
2164-SOQXL,Female,0,Yes,Yes,20,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.05,406.05,1,0,0.1298469648178462,No
4020-KIUDI,Male,0,Yes,Yes,6,1,No,No,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),19.85,138.85,1,0,0.0,No
5850-BDWCY,Female,0,No,No,6,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.2,123.65,1,0,0.0,No
2038-YSEZE,Female,0,No,No,29,1,Yes,DSL,1,1,0,1,0,0,Month-to-month,No,Mailed check,67.45,1801.1,4,20,14.887419956315846,No
0827-ITJPH,Male,0,No,No,36,1,No,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),18.55,689,1,0,6.159698753876041,No
8799-OXZMD,Female,0,No,No,28,0,No phone service,DSL,0,0,1,0,0,0,Month-to-month,Yes,Mailed check,29.75,790.7,1,20,12.394040649623289,No
1925-TIBLE,Female,0,Yes,No,7,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,86.5,582.5,2,40,20.416145143014063,Yes
1705-GUHPV,Female,0,No,No,63,1,Yes,No,0,0,0,0,0,0,Two year,No,Mailed check,24.2,1618.2,1,0,4.710008336707394,No
4779-ZGICK,Male,0,Yes,Yes,48,1,Yes,No,0,0,0,0,0,0,Two year,No,Mailed check,23.55,1173.35,1,0,2.4599262489304112,No
0048-PIHNL,Female,0,Yes,No,49,1,No,No,0,0,0,0,0,0,One year,No,Bank transfer (automatic),20.45,900.9,1,0,0.1603883671917572,No
0818-OCPZO,Male,1,No,No,27,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,81.45,2122.05,2,40,22.924535984230165,Yes
3967-KXAPS,Male,0,Yes,No,72,1,Yes,DSL,1,1,1,1,1,1,Two year,No,Credit card (automatic),92.3,6719.9,7,20,27.349309899835625,No
1447-GIQMR,Male,0,Yes,No,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.15,69.15,1,40,20.766083360109672,Yes
3704-IEAXF,Female,0,Yes,Yes,72,0,No phone service,DSL,0,1,0,1,1,1,Two year,No,Credit card (automatic),,3784,4,20,,No
6810-VCAEX,Female,0,No,No,47,0,No phone service,DSL,1,1,0,1,0,0,One year,No,Credit card (automatic),39.65,1798.65,3,20,12.019359249436727,No
0674-EYYZV,Female,0,No,No,1,1,No,DSL,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,54.65,54.65,2,20,6.626761467070336,No
4480-MBMLB,Female,0,No,No,36,1,Yes,Fiber optic,0,1,1,0,1,1,One year,Yes,Bank transfer (automatic),104.8,3886.45,5,40,29.65968992733552,No
1395-OFUWC,Male,0,Yes,Yes,43,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,No,Credit card (automatic),29.3,1224.05,1,20,12.467395809611286,No
0822-QGCXA,Female,1,Yes,No,27,1,Yes,DSL,0,1,1,1,1,1,Month-to-month,No,Electronic check,83.85,2310.2,6,20,27.09066347421928,No
0872-NXJYS,Female,0,No,No,9,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,79.55,723.4,2,40,18.26147516089803,Yes
2832-KJCRD,Female,0,No,No,38,1,Yes,Fiber optic,0,0,1,1,1,1,Month-to-month,Yes,Electronic check,103.65,3988.5,5,40,26.2068176731809,No
3588-WSTTJ,Female,1,No,No,35,1,Yes,Fiber optic,1,0,0,0,1,1,Month-to-month,Yes,Electronic check,99.05,3554.6,4,40,30.297103104461566,No
4075-WKNIU,Female,0,Yes,Yes,0,1,Yes,DSL,0,1,1,1,1,0,Two year,No,Mailed check,73.35, ,5,20,17.38045868114349,No
5090-EMGTC,Female,0,Yes,No,59,1,No,Fiber optic,0,1,0,1,1,1,Two year,Yes,Mailed check,100.05,6034.85,5,40,25.113147470415445,No
2346-CZYIL,Male,0,No,No,27,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),20.35,531.6,1,0,5.7390991120967385,No
3798-EPWRR,Female,1,No,No,2,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,43.95,85.1,1,20,12.575708021265832,No
6258-NGCNG,Male,0,No,No,7,1,Yes,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,23.5,173,1,0,5.679982252303047,No
4186-ZBUEW,Female,0,No,No,36,1,Yes,DSL,0,1,0,1,0,1,One year,Yes,Mailed check,70.7,2511.95,4,20,30.492589695685588,No
5274-XHAKY,Female,0,Yes,Yes,41,1,Yes,Fiber optic,1,1,0,0,1,0,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,4,40,20.719391882479563,No
1442-BQPVU,Female,0,No,No,13,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,No,Electronic check,29.15,357.15,1,20,9.231741933514456,No
3978-YNKDD,Male,0,No,Yes,19,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),20.85,467.5,1,0,2.3876071178510383,No
4940-KHCWD,Female,0,Yes,No,60,0,No phone service,DSL,1,1,0,1,0,0,Two year,No,Bank transfer (automatic),37.7,2288.7,3,20,15.082569819860733,No
9412-ARGBX,Female,0,No,Yes,48,1,No,Fiber optic,0,1,1,1,1,0,Two year,Yes,Mailed check,95.5,4627.85,5,40,29.654350463534584,Yes
1389-CXMLU,Male,1,No,No,3,1,Yes,Fiber optic,0,0,1,0,1,0,Month-to-month,No,Electronic check,91.05,289.1,3,40,26.29408919597396,Yes
9589-ABEPT,Male,0,Yes,No,69,1,Yes,Fiber optic,0,1,0,1,1,0,Two year,Yes,Mailed check,92.45,6460.55,4,40,22.253588806091418,No
9388-ZEYVT,Male,0,No,No,43,0,No phone service,DSL,0,0,1,1,0,1,One year,No,Electronic check,44.15,1931.3,3,20,8.259548322346845,No
0305-SQECB,Female,0,No,Yes,11,0,No phone service,DSL,1,0,0,1,0,0,One year,Yes,Mailed check,36.05,402.6,2,20,7.683882424565001,No
7605-SNLQG,Female,0,Yes,No,45,1,No,DSL,0,0,1,0,0,0,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,2,20,15.782287060271788,No
4670-TABXH,Male,0,Yes,No,72,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,Yes,Credit card (automatic),,7758.9,6,40,,No
5561-NWEVX,Female,1,Yes,No,2,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,No,Electronic check,79.2,172.85,2,40,19.531819899061002,Yes
0064-SUDOG,Female,0,Yes,Yes,12,1,No,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),20.3,224.5,1,0,6.868170360113626,No
8561-NMTBD,Female,0,Yes,Yes,67,1,Yes,Fiber optic,0,1,1,1,1,1,One year,Yes,Credit card (automatic),112.35,7388.45,6,40,21.14971741752634,No
5161-XEUVX,Male,0,Yes,No,37,1,Yes,Fiber optic,0,0,1,1,1,0,Two year,No,Mailed check,94.3,3460.95,4,40,35.25114874123395,No
